texts,created_at,location
@TheDrRoast To have a 2nd wife is ONLY if the 1st cannot bear a child &amp; it's only if the 1st wife permits. The husband cannot just have multiple wives because Islam does NOT permit so,2022-10-13,OpenSea
"@Naijabiography_ This is rubbish,
What happened to the Muslims group who wanted killing these Christians..
They were about to kill a group of people and they know yet no one was arrested.",2022-10-13,"Lagos, Nigeria"
"@guptaa_ameet @RubikaLiyaquat Muslims but not all 
You can't deny huge migration of sufis,businessmans from Iran and  Ottoman empire to dakkhan region of india in bahamani period,in period of deccan sultanates and mainly in period of nizam 
Historic proof is there was big political war b/w afaqis vs dekkhani",2022-10-13,Former Bijapur Sultanate 
"That's... Absurd. The Byzantines bled the Muslims dry in the 1400's and the geography of the areas they didn't get past, alongside the very vehement defense of that geography, plus logistical concerns, stopped them from advancing further. They DID try. And failed. https://t.co/VbP18k8QXH",2022-10-13,Protogen Heirarchy
"Voted for BJP in the 2019 LS polls in Gujarat (%): 

Upper Castes: 82%
Patel/Patidar: 63%
OBC Kshatriya/Thakor: 58%
Kolis and Other OBCs: 78%
Dalits: 28%
Adivasis: 61%
Muslims: 25%
Others: 73%

(Lokniti-CSDS Post Poll Survey)",2022-10-13,
"@Bol_HaTeLa @Writersahiba There is no difference between a convert and a ""real"" muslim.. they are all equal in the eyes of ALLAH.. its what they do as a muslim that matters and not how they become muslim..",2022-10-13,
"@CrastoMervin @jose2ss @Docnk4 @templefable Eucharist has roots in cannibalism, I believe they consulted Christ’s body as well. The guy on cross was somebody else. Muslims history says Christ was standing in crowd and observing this innocent man getting nailed",2022-10-13,"New Jersey, US"
WL RIGHT WAY @AKMMohiuddin9 @RajaSek77773972 @Mirul38818575 @BukuyiWilliam @Mdhasan38990401 @polashacharjee1 @ajman_islam @MABINEBINE1 @RanaAha51389743 @Halim46577798 @ChutonDas https://t.co/ltqFL0EVsj,2022-10-13,
@AHumanName3 Omg your Muslim too!!!🥺✨,2022-10-13,Princess Park💙💚
@TweetinderKaul @NeroWorking Exactly. Why do people ignore the fact that the advocates arguing in court are literally using the defence that it’s mandatory? And then you get weird articles about how muslim women are deliberately doing this to spite the BJP &amp; “undoing” 75 years of progress. It’s nonsensical.,2022-10-13,"Space-Time, Local Cluster"
@Sanabul @CharlesDoBronxs @MAKHACHEVMMA @ufc Islam in the third.,2022-10-13,"Illinois, USA"
"@Sacrobosco2013 Yep. “The Muslims” being a ridiculous term for the numerous diverse empires and caliphates of MENA aside, Europe was the consumer end of a trade route they controlled, and quite profitably for themselves. Why bother with most of it?",2022-10-13,
@the_ahmed_hayat @PuneriPisal_Mav what you are anti - Indian supporting Love jihad  muslim have gone so down that they are doing this type of thing.,2022-10-13,India
"@gt750l0 @MakeCanadaFree @allisonjade 2017 - 6 Muslims killed in Quebec City Mosque Shooting
2021 - 4 Muslims killed walking in Hamilton (9 year old only survivor)
1980-2012 - 1200 Missing or Murdered Indigenous Woman
1989 - 14 women killed in Montreal by antifeminist",2022-10-13,St. Andrews NB
"@MrAndyNgo yes this is real face of Islam and we've been trying to tell you that. but you said we are islamophobic! 
#MahsaAmini 
#مهسا_امینی",2022-10-13,
"@LegoLas44941816 @AdrianneCurry It is, but @SirajAHashmi explains it here 
https://t.co/AGPEhd1XgP",2022-10-13,
"@jlshegull @Adam_dot_P @OxfordDiplomat He is british muslim. So that was acceptable from him, nothing new.. i wonder if there is any community problems in world there is always muslims involved in those,why? In Afghanistan muslims wiped out Buddhists,same tried in Myanmar,just difference Buddhists kicked out rohingyas",2022-10-13,
How England Almost became a MUSLIM COUNTRY https://t.co/usmuJxunHT via @YouTube,2022-10-13,
How England Almost became a MUSLIM COUNTRY https://t.co/5MxkmRoWxe https://t.co/gPLGhFlnVT,2022-10-13,Worldwide
"@sherylspeaks @MrAndyNgo Not necessarily I am Muslim and I know a lot and I am telling u a lot of Muslims that are gay, doesn’t really change the fact to stain a religion for something only a couple of countries do, and some European countries don’t allow it but u don’t see the hate towards them😂",2022-10-13,
@nehadixit123 And people say Muslims are against Hindus. Are they really? It's base-born Hindus who are the real enemies.,2022-10-13,
"Hungary, Slovakia, Serbia, Bosnia, Croatia, Kosovo, Greece, Cyprus, Albania, southern Italy all held on by Islamic ottomans as they were all dirt poor. Or, these were not Europeans. Or ottomans wr not Muslims. we know now why baghdadi cd be seen as mere austere religious scholar.",2022-10-13,Earth
@AOH66 @hullgrad @PugTrev Just to clarify I don’t want Islam in the Uk . Are we on the same page ?,2022-10-13,
@xaherr_ Is he Muslim?,2022-10-13,127.0.0.1
@IRIMFA_AR Iran is not an Islamic country anymore. Only few hundred Muslim savages left in government.,2022-10-13,"Community of Madrid, Spain"
@MemebhaiMBBS If you are true to Islam wear Hijab @RanaAyyub and bring proud to your community don't be a bad example.,2022-10-13,
"@Abdulla_Alamadi You hate monger talk about India Bareilly where Muslims stopped Construction of Hindu temple and boycotting Hindus business .  
https://t.co/Dw59HkkX0f?
fbclid=IwAR1ctDYhfvCkhn2zdQnvGH6TJlYDMNy019MqSIcpWp4Lm2RGxnKzVzxhJe4",2022-10-13,
"Looking forward to seeing you all tomorrow, join us at 5pm, Investcorp Lecture Theatre, St Antony's College, 62 Woodstock Road, Oxford. No need to register, just turn up. All welcome! #MiddleEastStudies #Islam https://t.co/em7GWT3SBr",2022-10-13,"Oxford, England"
"🌸Dear Muslim brothers and sisters,
Congratulations on the anniversary of the birth of the Prophet of Mercy, Muhammad Mustafa (s)

#HolyProphet #UnityWeek2022 

#IndiaWithHussain 🇮🇳
Use The Hashtag ☝️

@abbasmehdi110",2022-10-13,"Mau, India"
"@theRiseofOne @rayne_essence Literally cases coming up daily. It’s sad seeing the state of affairs. And you expect that people will stand up &amp; say something but no. In Pakistan, Hindu &amp; Sikh girls are being abducted daily &amp; being forced to marry elderly muslim men or forced into sex slavery for 2$ or less.",2022-10-13,Neтerworld
"Prophet Muhammad [saw] is a living example for not muslims but all humanity to follow.

#جشن_محمدؐ_و_صادقؑ
&gt;&gt;
'Prophet Muhammad'
'Imam Jaffar Al Sadiq'. https://t.co/s5GhGudzcQ",2022-10-13,"Karachi, Pakistan"
"@Sanabul @CharlesDoBronxs @MAKHACHEVMMA @ufc Islam, 3rd round too",2022-10-13,Dhahran
"@UshaNirmala Still better than Indian police who stand around doing nothing when (palghar) sadhus are getting killed or when stone-throwing and Pakistan-zindabad shouting muslims go on rampage! 

Has your visa been denied? Murkh lady!!",2022-10-13,United States
@staymadpetal @TaylorVaughn69 She ordered from Torrid and became a “new woman” before it was delivered. Now she is a modest Muslim woman who can’t wear any of that clothing except the Freddie sweater lol,2022-10-13,NJ USA
@kkalpu @RShivshankar You got the order wrong. Muslim students who have always been going to the college were blocked from going to study by men who sprung up the anti hijab directive. People who support the ban are not in favour of their education.,2022-10-13,London
Committing Shrek is haraam in Islam. https://t.co/Ptr8UbyAQw,2022-10-13,London - United Kingdom 
@ElliotLinksync @Kempez2017 Most of the names are northern names both Christian and Muslim alike.,2022-10-13,"Lekki, Nigeria"
"@nypost Obama / Biden worked all those years against the Saudis and sided with the Muslim brotherhood org and  with Iran and its proxy militias AGAINST them, so what do you expect from them Joe?",2022-10-13,
Phir tou hijab karne ke bad agar cancer hou to Islam se refund chahiye https://t.co/PFktped5qT,2022-10-13,
@RutujaKachare @Yeh_Dil_Mera_ DD is associated with Ek too nd is closer to her than this disgusting producer! No one called out the show but the producer nd I am definitely not gonna talk to person having such mentality! U have to respect every religion! I think ur fd might have Muslims too!,2022-10-13,India
@RenaNetjes Jaish al islam is previously saudi backed faction fought with various factions in damascus and was against rebel unity,2022-10-13,"Kerala,India"
"Christians should learn from this instance because if THEY had fought like this then maybe just maybe we wouldn't have drag story time or children getting mutilated for social justice.
Islam is a lie but, they don't tolerate that bs and many ""churches"" did and that's the problem https://t.co/TkTyjmDi2t",2022-10-13,The Looney Bin
@BBCHindi Please circulate the lecture of Mr. Burk in London among Muslims there to do needful thereat.,2022-10-13,"Jaipur, India"
@SreeIyer1 I fully support Female Genital Mutilation of Muslim women and Circumcision of Muslim men,2022-10-13,Hyderabad
"The police have denied that Manish Kumar’s murder was motivated by religious animus, but that hasn’t kept Hindutva groups and leaders like BJP parliamentarian #ParveshVerma from using the crime to whip up hatred against Muslims.

@PratyushDeep1 reports.
https://t.co/lafkFrCeHR",2022-10-13,
"17th of Rabi ul Awal is celebrated as the birth anniversary of 2 important Holy Personalities in Islam, The Prophet (saw), the reviver of monotheism, and Imam Sadiq (a), the reviver of Islam.

#جشن_میلاد_صادقینؑ https://t.co/hqMAjWb3QG",2022-10-13,"Karachi, Pakistan"
"Don't wait for Ramadan to become a better Muslim.

How do you know if you'll live until then?

So time for you to start now and ask Allah ﷺ to make it easy for you.

Remember Allah ﷺ will never put you in a situation that vou can't handle🤍

#allahﷻ #Islam #Ramadan",2022-10-13,
Russia America and Ukraine are in the same bed and the bed is made by the juice to destroy the Muslims https://t.co/D2qAEjL2W8,2022-10-13,United States
"Religiously indoctrinated Islamists gang of 4, drugged &amp; raped 6 months pregnant Dalit women in pursuit to get Jannat if have sex with Hindu women and claimed it's fair in Islam.
@ndtv @ZeeNews 
@SudarshanTVnews 
@aajtak @Mayawati 
@dalitwomenfight 
@INCSCDept @DalitWomenRise https://t.co/ID4sY2uZuH",2022-10-13,"Tezu, India"
"You're ""fierce muslim"" &amp; ""Feminist"". And you're asking me wetin be this. 😂😂😂 nna eh https://t.co/WIvTavXf85",2022-10-13,The Capital
"Congratulations to the whole Muslim Ummah on auspicious occasion of the Birth Anniversary of Prophet Mohammad Mustafa (SAWW) and Imam Jafar Al-Sadiq (AS).

#جشنِ_میلادِ_صادقین",2022-10-13,
"@BetsyBG @BeatTheCult Agree. I didn’t say they were the worst I just said an argument could be made. There is no worse or better.  Judaism, Islam and Christianity are all “children” of Abraham. They are like 3 brothers arguing over who is their fathers favorite. What is “worse” is how they are used",2022-10-13,
"@CaseStudyQB Little tidbit about @DebDingell…she represents Muslim dominate Dearborn district but lives in St. Clair in a huge mansion on the St. Clair River. 
She’s a fraud just like all the liberals.",2022-10-13,"Lake Huron, MI | SW, FL"
@AshwiniUpadhyay Seriously population control ki zarrorat hai 53 Muslim countries hain with total population of 1.8 billion where as we Hindus are in 1 country India  just 1 billion,2022-10-13,
"@Kniiights @nocapkb2x @Philly_Mike25 I’m Muslim, I don’t gamble, I’ll pass bruh. Good luck on Sunday, it’ll be a great game.",2022-10-13,"Nashville, TN"
"@KS4P45 @Rdlk13 @campbellclaret If it was up to me, every single muslim extremist should have been eradicated.. and saved the world from a lot of terrorism.  You'd have been able to say millionS then.",2022-10-13,The EU
"Afghanistan implemented its first democratic constitution in 1964 during time of King Zahir Shah. There was a parliament,freedom of press &amp; freedom of political parties.  PDPA &amp; Muslim Youth  paved the road for revolutions &amp; coups in 1970s. https://t.co/vPfzAUphLp",2022-10-13,
"@IbnHusayn02 @DrMohammedAziz @freemonotheist for what? your lack of knowledge is showing buddy. this has been a hotly discussed topic for many month after the death Shireen Abu Akleh. many muslims were wishing mercy on her, so many sheikhs came forward saying its harm to do so, and then others came and say no its fine.",2022-10-13,the internet
"https://t.co/NoiZVhEdo3

BETTING ON HINDUTVA NETWORK OF WEST ( @RoKhanna ) 

GETTIN ""NOPEC BILL"" PASSED.

🇺🇸 &amp; HINDUTVA WILL KICK ASS OF

 @aramco, @HESuhail &amp; rich muslim nations ??  

#intihar #كليه_العلوم
#BarcaInter #جامعة_الكويت #topmodel 

@Badermasaker @HSajwanization",2022-10-13,
"@augusII4 The appearance of Islam about 1400 years ago and the burning of libraries and the killing of scientists &amp; artists caused irreparable damage to the great civilizations of Iran, Rome and especially Egypt, and the forward movement and progress of mankind was stopped for a long time.",2022-10-13,🌎
@Almomax1 @harisenthusiast @Bulletrakya @astitvam @AskAnshul @najmanazeerJDS According to world ISLAM IS a terrorist RELIGION,2022-10-13,
"@guptaa_ameet @RubikaLiyaquat You can't decide ethnicity on basis nationality!
It's impossible!
If you go to up bihar or rajstan you'll find mostly R1 (indo aryan) in many muslims 
But when you go to coastal are of maharashtra ,gujrat and in old hydrabad state region you'll find J1 and J2 h-group in many....",2022-10-13,Former Bijapur Sultanate 
@ALI_RA289 @mirlanalmazbek @SameeraKhan @Partisangirl No matter the minority and religion if someone does smth against the morals of the many he isnt protected in democracy. If an Egyptian muslim immigrant want to perform female mutilation it doesnt matter ethnicity or religion= prison.,2022-10-13,Ελλάς
"Every case about ceding more and more space to Muslims, somehow becomes the Magna Carta case, wherein onus is on to Hindus to sacrifice their liberties to appease Muslims otherwise we will run afoul of every beacon of democracy there is.

Hallelujah!!! https://t.co/CII7aDtSmW",2022-10-13,
"Mad man 👇 with mad comments! 
All these days he would tweet free kashmir, now he gets payment to tweet about “Hindutva”
“Muslim Hypocrite” https://t.co/tRRuOff657",2022-10-13,"Mysore, India"
"@Rakhi_SAW1 you dirty and big mouth, dont poke your dirty nose in politics, modi is strong since he has anti muslim agenda so most of the non muslim will vote him in 2024 and in state election",2022-10-13,
@ZeeNews @aditi_tyagi @asadowaisi @aimim_national is famous for udta teer g***d mein lene ke liye all BJP questions answered by @aimim_national a political party of slum muslims.,2022-10-13,Planet Earth 
"@Conservatives @SuellaBraverman @BrandonLewis Great now Perhaps you can implement the consequences of this judgement and make sure it is taught in all Muslim establishments within the United Kingdom.‼️

https://t.co/OLCeg6NK8S",2022-10-13,"Kent, United Kingdom"
@DJ32001118 @kwilliam111 Muslims aren’t allowed alcohol,2022-10-13,
@LawBeatInd ONE MUSLIM JUDGE -&gt; Ha ha. In Hindu matters are they referring to practising Hindu judges?,2022-10-13,
"@GhazalAryan @freemonotheist Haha, again acting as if you know the whole Qur'an. You study about Islam from social media from haters of Islam and some nitpicked posts by the Muslims, and then think you have become a scholar of Islam. Typical deluded soul.",2022-10-13,
Priyanka chopra is such a hypocrite woman never uttered a word when Muslim women were being tortured in india for wearing a headscarf but will do anything for iranian women? like just take your hypocrite ass somewhere nobody needs your support!,2022-10-13,pizza place
"@JonBell61123722 @Scrooge671 @kwilliam111 @JimminyCrikket2 @JimGael5 @Mehdi80750168 @MrWasnt @Mr_E_1983 @GrdOdrAlfredGt @maddog60352461 @KenViatex Jon. Why report?

It re inforces rather than educates?

Now obviously if you've followed the threads I have extensive knowledge on Islam beyond blind irrational hatred.  

The problem with both sides is people are stubborn. Show me info to rebut and I'll retract",2022-10-13,"London, Washington DC"
"It's true that adjacent Muslim states treated poorer parts of E. Europe, for ex, as sources of slaves, &amp; so just stuck to slave raids rather than conquest much of the time. But they did try to push into what is now Russia a few times, too (when it wasn't wealthy) &amp; failed.",2022-10-13,Lemuria
"@Peace_20047 @DiamondCut64 @LiveLawIndia Yes mention minor differences so that u can deflect from major topic. 
Can't u see a sharia country is liberalizing and changing according to time? If u are true muslim stop haram things in ur holy place first.",2022-10-13,
"@Globalfasaad @PowindahTheRebl @kemcoaltapete @FarrukhJAbbasi @TwitterSupport You should laugh on yourself for saying minority has more rights in Islamic countries like Pakistan. Pakistan even don't consider Muslim as muslims what to talk about Hindus? Ahmedis Muslims are non muslims only in Pakistan, No Hindus can become PM ,President, Chief Justice,etc",2022-10-13,House of Ram 
"@nehadixit123 What do Muslim women had ?
Freedom?Education?Empowerment?Equality?Jobs?Consideration?MLA's?

NO

They have these 👇

Burkha,Minor Marriages,Super-Old Husbands,Treated as S** slave,
Birth giving Machine,Being Sold To Arab,Talaq Torture,Sharia Burden 

Talk on this Madam 🤡🤡🤡",2022-10-13,India
@ksa_mps1 @IRIMFA_AR We're not. Keep the Islam bulshits for yourselves in your desert when you kiss your camels,2022-10-13,"Community of Madrid, Spain"
"@MehrTarar Pls take these ""targeted muslims"" to pak. They will have a better life there with floods, inflation, loans ,power cuts, TTP, etc.etc",2022-10-13,"Bengaluru,  karnataka, india"
"Can Bola Tinubu win the 2023 elections and become the next President of Nigeria?

If you stake ₦200,000 on Bola Tinubu To Win (1.90) on https://t.co/FPTg621pmQ, you will win ₦380,000

__
#NaijaBet #AsuuStrikeUpdate Muslim Muslim Busquets Macron Tobi Amusan Snake https://t.co/NZ4gy8TEUW",2022-10-13,
"The Holy Prophet of Islam (PBUH) said: ""Whoever hears the cry of the oppressed who asks Muslims for help, but does not stand up to help the oppressed, is not a Muslim.
#ProphetMuhammad https://t.co/jx9rtqeGh0",2022-10-13,
"@swati_gs You and your tribe can get yourself painted in saffron colour as well. We are least bothered. 
You ain't worthy enough to  poke your nose in &amp; tell what Muslim women should wear or not.",2022-10-13,Al hind
@SirajAHashmi @DeAngelisCorey @Newsweek Based islam,2022-10-13,Alberta 
"Muslim parents defy intersectionality, join Christian parents against sexualizing kids | Opinion https://t.co/UGrXmn13vC",2022-10-13,Clearwater
@trac3route_ It means they're Somalis therefore Muslims,2022-10-13,
"Biswa Ijtema, considered the second largest congregation of Muslims after Hajj, will be held in two phases from January 13 next year, Home Minister Asaduzzaman Khan Kamal said today (October 13, 2022).
#Bangladesh #Islam #Ijtema
https://t.co/KDnB7Ow7c5",2022-10-13,Bangladesh
"@aftabcalm @abhnv1 .
Agree with you Sir .. Nadia Khan has explained beautifully :  Hijab and Indian Muslims' Stand . 

Thanks Sir 😊 
.
https://t.co/in8PbrTepl
. https://t.co/r7N0lsn0xM",2022-10-13,"Mumbai, India"
@ANI The case is between karnataka govt and Muslims girls? Why Hindu sena is allowed here?,2022-10-13,
"""are Muslims evil and deserving of genocide? no, its the 180 million+ h*ndutva's who are wrong!""",2022-10-13,not white 
@LiveWellMOH Muhammad Qasim has seen Prophet Muhammad SAW many times in his dreams. In Qasim’s dreams Prophet Muhammad SAW has shared important messages for the Muslim ummah. Muhammad Qasim Dreams - Learn about these messages and their importance at https://t.co/MJTSFNOsYn https://t.co/73mrvCPVXg,2022-10-13,
"@EasyGoodDeeds @AxeBloodySpray @Rex_Acumen 1/2
You are deflecting.
You just call atheists stupid and walk away.
Why should we accept Islam just because it claims to be the global religion ?
The fact that Islam borrows silly legends from other religions (Adam and Eve, Noah, Jonah) before inventing fabulous legends …",2022-10-13,"London, UK"
"@Dayweekaa @ANI Every boy and girl is said to follow basic structure of islam...now it is up to them to follow it or not...

It is personal choice to be religious and it is perosnal choice to be not religious...

It is perosnal choice to pray or not to pray ..

Ab aur nahi samjha sakta",2022-10-13,
"@binaropium @Croanthony @nkma443 @RealRawRelevant that's true, ""muslim"" means ""one that submits to God alone"", so we believe that when you're young you only believe in 1 God, you still don't know who he is, but you believe he exists, but after you grow older you get influenced by your environment and may change your religion",2022-10-13,
@drshamamohd They should make compulsory to wear hijab then will see how muslim women joining any profession will work imagine military imagine air hostess imagine other profession too,2022-10-13,"Bengaluru, India"
"It so sad to see police brutality in usa. 

I hope police realize that a lot of us Muslim are not the same. If you shoot my family member and kill them at that point I have got nothing to lose… 

If you slam my sister or mom etc better keep your eye on me…

It’s fr sad.",2022-10-13,Inside your walls
@rayne_essence Yeah unfortunately they do this every Hindu festival. But they have no issues if Hindu girls are slaughtered at the hands of Muslim men.,2022-10-13,Neтerworld
@CMShehbaz This The reason the world hence calls the people Pakistan as 2nd class Muslim,2022-10-13,
"@tfkrish Age legal law we have 5 marriage rule act 
1) Hindu law girl should be above above 18 and for boy it should be 21 above 
2) christianity marriage law states the same as Hindu law
3) Muslim law states that at any age when female agree to marry she. 
4) special marriage act",2022-10-13,chennai
"@iameneji At least some percentage went to muslim,  yours is 100% muslim, non to. Christian",2022-10-13,Ojota
"@el_bonga At this point the OBIdient don’t care who or how many people join their race as they are trying their every possible best to convince us, including creating fake twitter accounts in the name of northern muslim. They stoop too low for that",2022-10-13,Nigeria
"@aenacholbe @sabirAl02407775 @Dr_RizwanAhmed You know only these there are many see Kangana Runout, z security provided, goli maaro wala now is a cabinet minister, the one who wanted to rape dead muslim women is a head of a state, the list is long and long.",2022-10-13,
"whenever we go for justice from SC they says Hijab/Kitab? Sentiment/masjid? ,Sentiment/Beef?, Azan/disturbence? And one word of muslim and one word SC and ends with SC WORD #HijabisOruRight #seekingonlyjuticefromSC .",2022-10-13,
"Lover of Islam، Muslim ummah &amp; Arabia.

💖💖💖💖💖💖💖💖
💖🇰🇼🇧🇭🇶🇦🇴🇲🇦🇪🇸🇦💖
💖🇹🇷🇵🇸🇸🇩🇯🇴🇸🇱🇬🇾💖
💖🇦🇫🇧🇩🇪🇬🇪🇭🇩🇿🇮🇶💖
💖🇱🇧🇦🇿🇧🇳🇹🇳🇸🇾🇩🇯💖
💖🇱🇾🇲🇦🇮🇷🇲🇨🇹🇲🇹🇯💖
💖💖💖💖💖💖💖💖 https://t.co/wesekbXg9D",2022-10-13,
@mushtaq40313689 Right so muslims went to Masjid for hot shower. Did all men and women take shower together or did women not take shower at all since women aren't allowed in masjid ? And obviously there were no geysers in homes of muslims that's why they had to go to Masjid.,2022-10-13,
"@PennaDemocrat @cenkuygur @Rashad_Richey ""Culturally Muslim"" would be more accurate.  Cenk was born in Türkiye and raised in a Muslim family, he didn't reject his heritage because he realized religion is not the way forward.",2022-10-13,Dumbf*ckistan
"#Bachon Ki #Tarbiyat Kesay Hoti Hai?

#YounusAlGohar #GoharShahi #ImamMehdiGoharShahi #ifollowGoharShahi #sufism #children #madrasah #Namaz #muslim

Click:
https://t.co/RId39vbI9s

#Watch #ALRATV #Live at 3:00 AM IST. #WhatsApp For #Spiritual #Heart activation +447401855568 https://t.co/JBZiIfN0mj",2022-10-13,
@alexfrenette5 Islam submits oliveiraa😈,2022-10-13,"Montréal, Québec"
@Cernovich YES he is. I feel only Muslims can school the woke left.,2022-10-13,
"@DrGJackBrown I started to question religion when I was 13. I now believe organized religion is the root of all evil. I think the USA Christian Right is illustrative of this, along with extremists Muslims. Any religion that preaches intolerance towards non-believers is the epitome of evil.",2022-10-13,"St. Thomas, Ontario"
'This is why we wear hijab': Two young Muslim women speak out https://t.co/8pZWslyKKg,2022-10-13,"Hempstead, NY"
"@cliftonaduncan Ah, just as I predicted. Like that was hard, once the Christians and Muslims found common cause. https://t.co/Njcw55EDhF",2022-10-13,Somewhere in N. Florida
@MMAFighting Cant wait to his fat head when Islam loses,2022-10-13,
"“Democracy is in the blood of the Muslims, who look upon complete equality of mankind, and believe in fraternity, equality, and liberty.”
― Muhammad Ali Jinnah
#PakistanStandsWithUN
#PAKvsSL https://t.co/2Q5uux7MuD",2022-10-13,
@Sh_AL_shabibi @Marwadimaanush @AJArabic He is among few politicians who are saving indian democracy and muslims.,2022-10-13,
"im done talking politely to islam apologists and arabs that want to be the victims while worlds focus SHOULD be on iran and iran only. no, fuck them, i wont be polite, not anymore",2022-10-13,free iran
"@zeckoid @DrMohammedAziz @freemonotheist All Muslims nations doesn’t represent Islam. In Saudi Arabia the leaders are opening allowing nightclubs and concerts lol. Doesn’t make it right anyway. The same in countries like Tunisia, Pakistan or Turkey.",2022-10-13,
"@CounterTroll_66 @Abo_Y3qoob @juliafoxsource The interpretation depends on where in the spectrum of human rights you stand. Saudi Arabia used to consider women as a gender just to serve men and give birth. Turkey is more civilized and considers rights for women and it is still muslim. The worst are ISIS, Taliban and Mullahs",2022-10-13,"Texas, USA"
@shedemonandrea @MrElliot1210 Does it matter he's Muslim? WHY did you specifically point that out?,2022-10-13,
@tatakae_24x7 @DeepikaBhardwaj @nehadixit123 Muslim men should wear them too,2022-10-13,"Mumbai, India"
@TheDrRoast Your knowledge is ridiculous like the Bhakts all over. Islam doesn't permit 4 marriages as it's conclave it was allowed during the Prophet's time just to support the women who had lost their husbands during War (not to ve sexual relations rather to support financially...,2022-10-13,OpenSea
@DovySimuMMA I don't think Islam would get immediate rematch vs Charles that too in 3 months for the title.,2022-10-13,
"@ibrox___ @nnamdinnani @ubaidbaggio @SaharaReporters He’s got a Muslim VP, the sky didn’t fall down! You guys should geddifok out of there",2022-10-13,Middle of Nowhere
"@human9129 @MiFe007 @timesofindia So, that means UAE, and other islamic countries don't follow islam?",2022-10-13,भारतवर्ष
@HaaalandEra9 @realitycheckind @TamizhanStock That possibility of stray violence is always there. People with visible symbols (like priests) may be targeted. Eg; A Hindu Tailor was killed by 2 Muslims for supporting #NupurSharma. 2% TBs  are NO real threat for them. But they need TBs here to continue to run their agenda well,2022-10-13,Chennai
"“A lot of things emerged in #Leicester which have roots in the Indian subcontinent.”

Leicester’s mayor @CityMayorLeic has ordered an inquiry into the recent Hindu / Muslim disorder - but he told @darshnasoni from C4News he believes a #Hindutva ideology was partly to blame. https://t.co/ZJ0tuaMhKK",2022-10-13,"Leicester, England"
"This is my binder.
For 7 years I’ve worked on a Hijra or immigration.
Taking this plan to the places in power.
To export Utah Culture to Muslim Majority nations.
To bring Muslim immigrants to Utah to learn from the Mormon people.
To take wives &amp; spread across the land.
#Islam https://t.co/dYda7YqX10",2022-10-13,"Ogden, UT"
"Here's a sketch of:
- Mohammed’s life
- origins of Islam
- basic Islamic theology
- Qur’anic teachings
- Islam’s treatment of Christ
- similarities + the more crucial differences, b/w Islam &amp; Christianity
- portrayal of women in Islam

View the content page &amp; sample on our site! https://t.co/KxFSdCQPoI",2022-10-13,
"@tukangaduayam @bu52318511 Referring to the ruling minority in a country, there are a number of countries, such as Singapore having a composition 74% Cina, 13% Melayu, 9% India, and 3% others.
The current president is a Melayu, Muslim.
also some countries ruling by minority.
This isn't understood by Syrian",2022-10-13,Republik Indonesia..
"@Sacrobosco2013 the muslims conquered spain and manage to remain there for so many years that the spanish language still has arabic traces, i think they were more than able.",2022-10-13,all pronouns (+neos)
@Astrophile1995 @sohrabNaseer @MuslmEYE He is not responsible for what his govt. does. Allah is not going to ask him about what his govt. do on the day of judgement. Stop trying to divide the Muslims.,2022-10-13,A traveler in this world 
"@RepMTG The real God created hell for those who worship the false God, the God of Jews, Christians and Muslims. Hell is pure chaos explaining why religion brings chaos wherever it dominates. Now it threatens the very fabric of democracy. Only you can save yourself from --&gt; https://t.co/8qDdTMnjsp",2022-10-13,
@MrAfobaje APC Presidential candidate from Lagos and Osun State is a Muslim. His vice is also a Muslim. Deal with it.,2022-10-13,Nigeria
@abrahalay @makeda_saba @ReaganSimon1991 @reda_getachew Respect what? If can build in Harar then Axum Muslims have a right to build in Axum it's only fair. Or pick up your Qulibe Gabrial and ship it to Mekelle.,2022-10-13,
@Fangirling_0nly Yes I think we have to accept there's so much we don't have knowledge or understanding about and that's ok. I love Islam bc it makes so much sense to me &amp; I wouldn't want to be anything other than a Muslim.,2022-10-13,UK
"@varusruju @harisenthusiast @Bulletrakya @astitvam @AskAnshul @najmanazeerJDS and according to you ""it doesn't matter"" . . All the communist, white supremacist groups like Klu klax klan and many individuals belonging from various other religions using religion to justify pogroms and massacre have been part of the history. Nazi's were muslim? I guess no.",2022-10-13,
"@RICKTHEBOSS41 @EnochSage2 @VFreedoms @el_soco My parents aren’t related 😂 

That explains why christian nutters keep attacking Islam 👌🏼

📉 you’re very desperate now aren’t you. 

https://t.co/DwzH08nfEk",2022-10-13,
"But, for those Muslim girls education is secondary and Hijab is most important! https://t.co/AdlUR7NKzJ",2022-10-13,Bangalore
On one hand a wrestling based champion in Islam Makhachev would be dope asf but on the other hand Oliveria’s the coolest dude to have ever lived so ://,2022-10-13,
"Thought APC &amp; PDP clowns said he wasn't appointed?

This list is another master-stroke from Peter Obi &amp; Doyin Okupe

You need to be in the spirit to understand what the due has done Kwankwaso, Atiku &amp; Tinubu in the North with this list 😆

Kenneth Ndi Kato Arise TV Muslim-Muslim https://t.co/hpEcXQU5g4",2022-10-13,"Dubai, UAE"
Muslims are able to save Islam yet again in the Islamic Republic of Pakistan.The way some Muslims and mullahs have made hating on Ahmadis as the sixth pillar of Islam. No wonder why we're constantly going down in literally everything. Very disturbing and disappointing situation😔 https://t.co/0lEPFqJe9z,2022-10-13,"England, United Kingdom"
